Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW,textbox46,textbox11,textbox13,textbox15,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,textbox27,textbox29,textbox31,textbox33,textbox35,textbox37,textbox39,textbox41,textbox43,textbox45
2013,CONCHO,"4,055",520,0,0,0,"5,174",316,474,46,0,0,0,0,0,0,"4,931",243,158,158,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COOKE,"39,389","4,967",109,499,5,"1,200","1,255","4,509",459,103,6,100,399,5,0,"1,023",177,188,"1,067",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CORYELL,"76,805","12,804",2,0,0,259,"1,126","1,208","11,595",0,2,0,0,0,0,254,5,169,957,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COTTLE,"1,486",408,0,1,0,"5,125",291,396,12,0,0,1,0,0,0,"5,125",0,204,87,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CRANE,"4,744","1,105",230,457,0,0,67,"1,105",0,230,0,457,0,0,0,0,0,64,3,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CROCKETT,"3,747","1,368",13,"2,690",0,16,492,"1,368",0,13,0,"2,690",0,0,0,16,0,468,24,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CROSBY,"5,974",788,0,417,0,"112,604",152,349,439,0,0,8,409,0,0,"111,818",786,107,45,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CULBERSON,"2,388",581,0,98,0,"26,663",290,581,0,0,0,98,0,0,0,"26,663",0,276,14,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DALLAM,"6,964","1,725",60,0,0,"391,980","7,006","1,725",0,60,0,0,0,0,0,"391,795",185,"5,605","1,401",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DALLAS,"2,459,095","455,062","18,073",116,575,"10,060",873,983,"454,079",641,"17,432",24,92,0,575,"3,164","6,896",742,131,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DAWSON,"13,847","2,531",0,195,0,"118,586",63,"2,516",15,0,0,195,0,0,0,"118,586",0,57,6,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DEAF SMITH,"19,337","4,766","1,002",0,0,"223,246","10,916","4,766",0,"1,002",0,0,0,0,0,"223,246",0,"9,824","1,092",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DELTA,"5,276",624,0,0,0,205,477,118,505,0,0,0,0,0,0,199,6,72,405,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DENTON,"721,022","122,710",294,"1,461",55,"2,949",749,"12,897","109,813",0,294,292,"1,169",0,55,"2,167",782,225,524,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DEWITT,"20,663","3,333",230,"3,627",0,922,"1,463","3,327",6,230,0,"3,265",362,0,0,922,0,878,585,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DICKENS,"2,345",310,0,2,0,"6,591",327,101,208,0,0,2,0,0,0,"6,591",0,213,114,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DIMMIT,"11,012","2,447",0,"10,189",0,"4,520",312,"2,447",0,0,0,"9,170","1,019",0,0,"4,433",87,156,156,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DONLEY,"3,626",504,0,0,0,"30,412",839,162,342,0,0,0,0,0,0,"30,412",0,671,168,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,DUVAL,"11,661","2,026",0,354,0,"1,940",564,"2,026",0,0,0,354,0,0,0,"1,940",0,508,56,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,EASTLAND,"18,731","2,662",42,135,0,"4,886",735,502,"2,160",0,42,0,135,0,0,"4,804",82,37,698,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,ECTOR,"149,324","23,100",901,"1,037",0,750,180,"5,166","17,933",794,107,"1,037",0,0,0,130,620,162,18,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,EDWARDS,"1,865",295,0,0,0,190,320,295,0,0,0,0,0,0,0,127,63,288,32,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,EL PASO,"829,726","124,587","6,253",0,"4,181","90,945",144,"115,160","9,427","5,361",840,0,0,"4,181",0,"62,226","28,719",130,14,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,ELLIS,"155,939","25,715","5,120",0,0,"1,229",909,"5,758","19,957","2,704","2,417",0,0,0,0,"1,229",0,18,891,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,ERATH,"39,862","4,970",57,0,0,"6,792","5,278","4,305",665,57,0,0,0,0,0,"6,396",396,"1,583","3,695",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FALLS,"17,493","3,529",0,0,0,"9,018","1,501","1,600","1,929",0,0,0,0,0,0,"8,774",244,225,"1,276",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FANNIN,"34,526","4,849",0,505,0,"12,757","1,519","3,256","1,594",0,0,0,505,0,0,676,"12,081","1,367",152,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FAYETTE,"24,833","3,190",254,198,"21,593",494,"1,447","3,190",0,254,0,178,20,16,"21,577",418,76,145,"1,302",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FISHER,"3,864",701,157,42,0,"3,704",359,330,372,156,1,42,0,0,0,"3,704",0,144,215,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FLOYD,"6,248",904,0,0,0,"140,753","1,282",791,112,0,0,0,0,0,0,"140,753",0,"1,090",192,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FOARD,"1,284",253,0,0,0,"2,055",244,35,218,0,0,0,0,0,0,"2,055",0,24,220,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FORT BEND,"650,693","112,113","3,252",6,"24,467","31,550",675,"88,077","24,037","3,221",30,6,0,"1,528","22,939","16,550","15,000",541,134,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FRANKLIN,"10,656","1,522",0,0,0,93,"2,832",11,"1,510",0,0,0,0,0,0,93,0,"1,133","1,699",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FREESTONE,"20,078","3,007",0,407,"17,638",606,"1,101","2,968",39,0,0,382,25,102,"17,536",598,8,110,991,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,FRIO,"18,175","3,470",0,527,88,"80,348",892,"3,470",0,0,0,474,53,88,0,"80,348",0,535,357,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,GAINES,"18,820","3,374",655,"5,109",0,"360,353",152,"3,374",0,655,0,"5,109",0,0,0,"360,353",0,137,15,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
